x,y,z,radius
-342.691,-18.2267,-98.4599,12
-339.278,-17.9923,-97.6806,12
-335.905,-17.7582,-96.9106,12
-332.601,-17.5325,-96.1564,12
-329.171,-17.2913,-95.3733,12
-325.948,-17.0486,-94.6375,12
-322.479,-16.8046,-93.8455,12
-319.058,-16.5601,-93.0646,12
-315.616,-16.3153,-92.2786,12
-312.255,-16.0732,-91.5114,12
-308.755,-15.8168,-90.7123,12
-305.287,-15.5767,-89.9206,12
-301.723,-15.3247,-89.1068,12
-297.983,-15.0768,-88.2531,12
-294.403,-14.8286,-87.4359,12
-290.942,-14.5776,-86.6456,12
-287.44,-14.3348,-85.846,12
-284.011,-14.0839,-85.0633,12
-280.607,-13.8218,-84.286,12
-276.954,-13.5147,-83.452,12
-273.512,-13.2244,-82.6662,12
-270.036,-12.9247,-81.8726,12
-266.479,-12.6014,-81.0606,12
-263.007,-12.2906,-80.2679,12
-259.639,-11.9787,-79.499,12
-256.264,-11.675,-78.7284,12
-252.793,-11.3705,-77.9361,12
-249.268,-11.0516,-77.1313,12
-245.812,-10.7488,-76.3201,12
-242.251,-10.4152,-75.1612,12
-238.644,-10.0725,-73.7121,12
-235.29,-9.74424,-72.3654,12
-230.876,-9.31828,-70.5923,12
-227.248,-8.97185,-69.1353,12
-223.843,-8.64164,-67.7677,12
-220.45,-8.31174,-66.405,12
-217.098,-7.98236,-65.0586,12
-213.821,-7.67656,-63.7425,12
-210.528,-7.34138,-62.2763,12
-207.373,-7.04652,-60.726,12
-204.182,-6.72844,-59.1582,12
-200.942,-6.39697,-57.5658,12
-197.709,-6.08326,-55.9774,12
-194.23,-5.7475,-54.2679,12
-190.951,-5.42208,-52.6566,12
-187.866,-5.13746,-51.1407,12
-184.137,-4.77178,-49.3083,12
-181.072,-4.4928,-47.8026,12
-177.855,-4.18462,-45.944,12
-175.062,-3.88742,-43.8985,12
-172.585,-3.61928,-41.6515,12
-170.349,-3.34622,-39.1497,12
-168.342,-3.09339,-36.7036,12
-166.325,-2.85777,-34.2443,12
-164.427,-2.64429,-31.9114,12
-162.509,-2.37797,-29.1173,12
-161.008,-2.12032,-26.3202,12
-159.798,-1.86596,-23.3879,12
-158.933,-1.53602,-20.4434,12
-158.205,-1.31759,-17.0458,12
-157.242,-1.18618,-13.989,12
-155.947,-1.08687,-11.0495,12
-154.133,-0.865776,-7.96134,12
-151.979,-0.588022,-5.12965,12
-149.519,-0.421386,-2.57877,12
-146.831,-0.310932,-0.363841,12
-144.155,-0.219165,1.39206,12
-141.261,-0.14022,2.89142,12
-138.223,-0.070961,4.08914,12
-134.977,-0.0104036,4.99543,12
-131.645,0.0489641,5.56264,12
-134.608,-0.00328046,4.97884,12
-131.616,0.0489426,5.43293,12
-128.516,0.103275,5.46706,12
-125.453,0.151266,5.08754,12
-122.439,0.195038,4.59616,12
-119.369,0.236349,4.09572,12
-116.207,0.269265,3.58028,12
-113.215,0.295582,3.09271,12
-109.996,0.326146,2.62121,12
-107.004,0.325048,2.24217,12
-103.813,0.32779,1.85071,12
-100.455,0.323589,1.60242,12
-97.0862,0.313906,1.35845,12
-94.0027,0.30206,1.13514,12
-90.7162,0.285823,0.897125,12
-87.716,0.269881,0.679847,12
-84.6354,0.25325,0.456746,12
-81.5034,0.235428,0.229918,12
-78.246,0.217264,-0.00598865,12
-74.9641,0.196751,-0.132811,12
-71.7996,0.176959,-0.0100545,12
-68.6276,0.153513,0.12279,12
-65.3557,0.125258,0.198381,12
-61.7856,0.0922936,-0.0796374,12
-58.6634,0.055923,-0.420975,12
-55.3916,0.0143029,-0.778662,12
-52.0852,-0.0359759,-1.14014,12
-48.7088,-0.0918368,-1.50927,12
-45.2645,-0.151852,-1.87136,12
-42.1862,-0.207611,-2.07268,12
-39.1392,-0.267948,-2.27196,12
-36.0718,-0.324798,-2.47257,12
-32.9104,-0.385085,-2.67933,12
-29.7653,-0.443346,-2.88502,12
-26.5856,-0.495762,-3.09298,12
-23.319,-0.551762,-3.11576,12
-20.0572,-0.599685,-2.94933,12
-16.4987,-0.629871,-2.76775,12
-12.8736,-0.682838,-2.58277,12
-9.33417,-0.713863,-2.40217,12
-5.84112,-0.73743,-2.22394,12
-2.27168,-0.7564,-2.04181,12
1.26535,-0.769465,-1.86133,12
4.86043,-0.777477,-1.67789,12
8.38559,-0.780518,-1.49801,12
11.9352,-0.77695,-1.31689,12
