x,y,z,radius
-352.256,-9.03982,132.053,12
-357.585,-9.03146,131.61,12
-362.689,-9.03911,130.994,12
-367.77,-9.05866,130.379,12
-373.004,-9.08313,129.747,12
-378.249,-9.10733,129.113,12
-383.397,-9.13447,128.491,12
-388.848,-9.169,127.832,12
-394.099,-9.21118,127.197,12
-399.459,-9.26634,126.55,12
-404.81,-9.33155,125.903,12
-410.43,-9.40191,125.224,12
-415.775,-9.46071,124.578,12
-421.269,-9.49713,123.914,12
-426.388,-9.49249,123.295,12
-431.634,-9.44695,122.661,12
-436.856,-9.36362,122.03,12
-442.109,-9.27532,121.199,12
-447.325,-9.19203,120.173,12
-452.402,-9.11609,119.174,12
-456.791,-9.06376,118.311,12
-460.25,-9.03175,117.631,12
-464.635,-8.99171,116.768,12
-469.177,-8.95351,115.875,12
-473.34,-8.91774,115.056,12
-476.681,-8.88491,114.399,12
-481.014,-8.83962,113.547,12
-484.314,-8.80449,112.898,12
-488.436,-8.75652,112.087,12
-491.586,-8.72035,111.468,12
-494.962,-8.6851,110.804,12
-499.086,-8.6406,109.993,12
-502.118,-8.61025,109.396,12
-505.317,-8.58049,108.767,12
-509.26,-8.5471,107.991,12
-512.467,-8.52366,107.361,12
-515.81,-8.50237,106.703,12
-519.926,-8.4843,105.894,12
-523.114,-8.47313,105.267,12
-526.473,-8.46449,104.606,12
-530.563,-8.45909,103.801,12
-533.764,-8.45668,103.172,12
-537.062,-8.45567,102.523,12
-541.347,-8.45684,101.68,12
-545.69,-8.4594,100.826,12
-550.589,-8.46333,99.8625,12
-554.553,-8.46646,99.0829,12
-558.741,-8.4695,97.8516,12
-562.724,-8.47141,96.547,12
-566.94,-8.47249,95.1664,12
-571.341,-8.47288,93.7251,12
-575.108,-8.47289,92.4912,12
-579.277,-8.47289,91.5301,12
-584.247,-8.47289,90.5397,12
-588.328,-8.47289,89.7266,12
-593.15,-8.47289,88.7662,12
-597.341,-8.47289,87.9313,12
-601.404,-8.47289,87.1219,12
-606.548,-8.47289,86.097,12
-610.71,-8.47289,85.2678,12
-614.827,-8.47289,84.4474,12
-619.056,-8.47289,83.6051,12
-623.043,-8.47289,82.8108,12
-626.036,-8.47289,82.2146,12
-630.985,-8.47289,81.2288,12
-636.03,-8.47289,80.2237,12
-640.817,-8.47289,79.0249,12
-645.397,-8.47289,77.7139,12
-649.394,-8.47289,76.5699,12
-654.239,-8.47289,75.1832,12
-659.133,-8.47289,73.7826,12
-663.854,-8.47289,72.4317,12
-668.767,-8.47289,71.0258,12
-673.643,-8.47289,69.6301,12
-677.662,-8.47289,68.4799,12
-682.407,-8.47289,67.122,12
-687.207,-8.47303,65.7481,12
-691.229,-8.47384,64.5968,12
-695.901,-8.47614,63.2596,12
-700.659,-8.48062,61.8982,12
-704.629,-8.48425,60.7618,12
-709.325,-8.48676,59.4176,12
-714.052,-8.48596,58.0651,12
-718.098,-8.48068,57.278,12
-721.094,-8.47269,56.7845,12
-725.072,-8.45696,56.1291,12
-728.133,-8.44019,55.6246,12
-732.28,-8.4103,54.8051,12
-737.063,-8.36822,53.1556,12
-741.783,-8.32127,51.3444,12
-745.696,-8.28238,49.843,12
-750.141,-8.23841,48.1376,12
-754.694,-8.19552,46.3906,12
-758.513,-8.16582,44.9249,12
-762.996,-8.14143,43.2047,12
-766.943,-8.13015,41.6901,12
-770.839,-8.1254,40.1952,12
-775.185,-8.12585,38.5278,12
-778.207,-8.12756,37.3679,12
-782.011,-8.12718,35.9083,12
-785.089,-8.11964,34.6741,12
-788.603,-8.09159,32.8125,12
-791.367,-8.03769,30.9778,12
-793.994,-7.9341,28.8526,12
-796.705,-7.79801,26.1551,12
-799.575,-7.62859,22.475,12
-801.928,-7.56837,18.5908,12
-803.398,-7.5718,15.9201,12
-805.082,-7.57898,12.8613,12
-807.42,-7.57963,8.61129,12
-809.823,-7.57963,5.07722,12
-811.942,-7.57963,2.52677,12
-815.392,-7.5798,-0.717369,12
-818.621,-7.58615,-3.0956,12
-821.577,-7.54128,-4.85401,12
-824.344,-7.46253,-6.11849,12
-827.49,-7.38212,-7.55568,12
-831.952,-7.28634,-9.59468,12
-835.855,-7.18179,-11.3781,12
-839.04,-7.09533,-12.8334,12
-843.512,-6.99497,-14.8771,12
-847.341,-6.94095,-16.6268,12
-850.408,-6.92106,-18.0282,12
-854.942,-6.91642,-20.0997,12
-859.481,-6.9241,-22.4608,12
-862.984,-6.92953,-24.8752,12
-865.25,-6.92996,-26.8523,12
-868.69,-6.92996,-29.8536,12
-872.194,-6.92986,-33.0789,12
-874.846,-6.92098,-36.1751,12
-877.653,-6.94554,-40.5591,12
-879.472,-7.0762,-44.3719,12
-881.058,-7.275,-48.9247,12
-882.45,-7.44319,-52.9169,12
-883.727,-7.59898,-57.0165,12
-884.505,-7.74653,-61.2546,12
-884.885,-7.91205,-65.451,12
-885.265,-8.10184,-69.6399,12
-885.643,-8.30726,-73.8197,12
-886.012,-8.51466,-77.8859,12
-886.455,-8.78698,-82.7815,12
-886.824,-9.01492,-86.8571,12
-887.263,-9.29708,-91.6995,12
-887.633,-9.5511,-95.7778,12
-888.095,-9.86015,-100.888,12
-888.493,-10.1385,-105.281,12
-888.863,-10.4096,-109.367,12
-889.354,-10.6723,-113.464,12
-890.247,-10.9593,-117.672,12
-891.091,-11.2386,-121.649,12
-891.96,-11.5396,-125.745,12
-892.795,-11.8224,-129.682,12
-893.427,-12.1441,-133.767,12
-894.102,-12.5002,-138.143,12
-894.77,-12.8599,-142.467,12
-895.439,-13.2534,-146.797,12
-896.095,-13.6434,-151.046,12
-896.775,-14.0631,-155.449,12
-897.461,-14.4894,-159.894,12
-898.147,-14.9359,-164.339,12
-898.833,-15.3571,-168.777,12
-899.399,-15.7968,-173.473,12
-899.36,-16.255,-178.011,12
-898.839,-16.7508,-182.742,12
-898.333,-17.2535,-187.35,12
-897.692,-17.7506,-191.786,12
-896.524,-18.2793,-195.967,12
-894.876,-18.8215,-199.862,12
-892.768,-19.4205,-203.474,12
-890.203,-20.0195,-206.791,12
-887.342,-20.5743,-209.642,12
-884.255,-21.0476,-212.025,12
-880.927,-21.4915,-213.981,12
-877.318,-21.9132,-215.52,12
-873.739,-22.2863,-216.549,12
-869.928,-22.626,-217.152,12
-865.883,-22.9412,-217.273,12
-861.76,-23.2499,-216.864,12
-857.381,-23.5559,-215.816,12
-853.416,-23.8409,-214.285,12
-849.755,-24.0749,-212.292,12
-846.218,-24.2519,-209.693,12
-843.068,-24.4047,-206.633,12
-840.403,-24.5579,-203.245,12
-837.993,-24.7585,-199.075,12
-836.209,-25.0008,-194.613,12
-835.053,-25.2866,-189.816,12
-834.592,-25.5579,-184.872,12
-834.896,-25.8045,-179.505,12
-835.848,-26.0273,-174.074,12
-836.781,-26.2288,-168.755,12
-837.727,-26.4295,-163.361,12
-838.453,-26.6216,-157.99,12
-838.322,-26.8225,-152.31,12
-837.411,-27.0113,-147.117,12
-835.655,-27.2009,-141.919,12
-833.48,-27.3597,-136.847,12
-830.589,-27.5559,-132.219,12
-826.981,-27.7882,-128.043,12
-822.524,-28.0186,-124.309,12
-817.631,-28.34,-121.396,12
-812.693,-28.6518,-118.716,12
-808.031,-28.9319,-116.187,12
-803.026,-29.2342,-114.167,12
-797.681,-29.5729,-112.241,12
-792.444,-29.921,-110.354,12
-787.263,-30.303,-108.487,12
-782.046,-30.7076,-106.607,12
-776.836,-31.1152,-105.37,12
-771.361,-31.5491,-104.283,12
-765.896,-31.9496,-103.2,12
-760.486,-32.3266,-102.126,12
-755.033,-32.6968,-100.588,12
-749.578,-33.0603,-99.0484,12
-744.123,-33.4316,-97.509,12
-738.906,-33.7871,-96.037,12
-733.684,-34.1502,-94.3447,12
-728.579,-34.5112,-92.4709,12
-723.415,-34.8776,-90.5752,12
-718.229,-35.2411,-88.6718,12
-713.149,-35.5887,-86.807,12
-708.142,-35.9157,-84.9687,12
-703.115,-36.2346,-83.1233,12
-698.794,-36.5005,-81.5373,12
-693.843,-36.811,-79.7197,12
-689.511,-37.0817,-78.1293,12
-685.15,-37.3502,-76.5284,12
-680.226,-37.6418,-74.7206,12
-675.875,-37.902,-73.1233,12
-671.547,-38.1541,-71.5346,12
-666.271,-38.4371,-69.5979,12
-662.511,-38.6292,-68.2176,12
-659.115,-38.7894,-66.9708,12
-655.393,-38.9519,-65.6044,12
-650.778,-39.1481,-63.9103,12
-646.374,-39.3299,-62.2936,12
-641.411,-39.5305,-60.4721,12
-636.407,-39.7286,-58.635,12
-633.544,-39.849,-57.5842,12
-628.423,-40.0484,-55.9276,12
-622.862,-40.2619,-55.0481,12
-617.414,-40.4568,-55.0324,12
-611.811,-40.6689,-55.9048,12
-606.362,-40.9178,-57.6781,12
-601.335,-41.1765,-60.2535,12
-596.794,-41.4411,-63.5732,12
-592.605,-41.6847,-66.8969,12
-588.412,-41.9362,-70.2238,12
-584.226,-42.1747,-73.5444,12
-580.07,-42.3717,-76.8409,12
-576.183,-42.5689,-80.7352,12
-573.055,-42.7487,-84.9785,12
-569.977,-42.9311,-89.4951,12
-566.783,-43.12,-94.1815,12
-563.783,-43.2673,-98.5832,12
-561.26,-43.3864,-103.379,12
-559.522,-43.4808,-108.361,12
-558.54,-43.5733,-113.516,12
-558.33,-43.7029,-118.85,12
-558.32,-43.9124,-124.164,12
-558.532,-44.1628,-129.595,12
-559.629,-44.4353,-135.129,12
-560.914,-44.66,-140.491,12
-562.776,-44.903,-145.6,12
-565.131,-45.1443,-150.34,12
-567.575,-45.4162,-155.26,12
-570.534,-45.7119,-159.823,12
-573.782,-46.0417,-164.437,12
-576.957,-46.3701,-168.947,12
-579.928,-46.6878,-173.528,12
-582.509,-46.9953,-178.811,12
-585.067,-47.2642,-184.045,12
-588.16,-47.4872,-188.826,12
-589.963,-47.6,-191.383,12
-593.093,-47.7802,-195.822,12
-596.367,-47.9551,-200.466,12
-599.579,-48.1288,-205.023,12
-603.328,-48.298,-209.196,12
-607.334,-48.4805,-213.317,12
-611.229,-48.6589,-217.324,12
-615.003,-48.8224,-221.206,12
-618.39,-48.9801,-225.622,12
-621.574,-49.1162,-230.126,12
-624.664,-49.2249,-234.497,12
-627.747,-49.3273,-238.857,12
-630.856,-49.4301,-243.257,12
-633.955,-49.536,-247.641,12
-637.116,-49.6636,-252.113,12
-640.31,-49.8056,-256.631,12
-643.534,-49.966,-261.192,12
-646.659,-50.1284,-265.614,12
-649.984,-50.3045,-270.318,12
-653.097,-50.4614,-275.093,12
-655.316,-50.6084,-280.003,12
-656.835,-50.7657,-285.601,12
-657.623,-50.9223,-290.914,12
-658.436,-51.0535,-296.401,12
-659.22,-51.122,-301.694,12
-659.374,-51.1517,-307.408,12
-658.642,-51.1538,-312.964,12
-657.002,-51.1712,-318.451,12
-654.585,-51.1993,-323.482,12
-651.594,-51.2093,-327.868,12
-648.065,-51.2025,-331.692,12
-643.8,-51.2051,-335.103,12
-639.577,-51.1913,-338.223,12
-635.186,-51.1404,-341.466,12
-631.018,-51.0768,-345.401,12
-627.506,-51.0395,-349.999,12
-624.865,-51.0365,-354.892,12
-623.003,-51.032,-360.19,12
-622.007,-51.0222,-365.512,12
-621.821,-51.0305,-370.826,12
-622.448,-51.099,-376.211,12
-623.979,-51.2414,-381.674,12
-626.069,-51.41,-386.733,12
-628.18,-51.5413,-391.841,12
-630.303,-51.6667,-396.98,12
-632.46,-51.7938,-402.198,12
-634.526,-51.9182,-407.198,12
-636.265,-52.0284,-411.406,12
-637.563,-52.1137,-414.549,12
-639.314,-52.2325,-418.788,12
-641.411,-52.3823,-423.861,12
-644.034,-52.5398,-428.571,12
-646.513,-52.6783,-432.678,12
-649.218,-52.8417,-437.162,12
-651.616,-52.986,-441.135,12
-654.457,-53.1553,-445.841,12
-656.459,-53.2811,-449.16,12
-658.497,-53.4308,-453.468,12
-660.673,-53.6043,-458.479,12
-662.285,-53.7737,-463.848,12
-663.032,-53.9073,-469.158,12
-662.981,-53.9793,-474.47,12
-662.122,-53.9984,-479.793,12
-660.487,-54.0236,-484.893,12
-658.173,-54.1164,-489.587,12
-655.011,-54.3306,-494.107,12
-651.218,-54.6647,-498.064,12
-646.719,-55.0393,-501.48,12
-642.109,-55.3527,-504.701,12
-637.502,-55.6537,-507.919,12
-632.856,-55.9458,-511.166,12
-628.283,-56.237,-514.361,12
-623.378,-56.5244,-516.995,12
-618.31,-56.8267,-519.469,12
-613.261,-57.1233,-521.932,12
-608.11,-57.4213,-524.445,12
-602.653,-57.712,-526.329,12
-597.409,-57.9583,-527.488,12
-592.119,-58.1878,-528.656,12
-587.321,-58.3731,-529.208,12
-581.805,-58.6023,-529.238,12
-576.535,-58.891,-528.945,12
-571.398,-59.1719,-527.889,12
-566.25,-59.4143,-526.358,12
-561.017,-59.6346,-524.801,12
-555.851,-59.8822,-522.893,12
-551.155,-60.1315,-520.298,12
-546.903,-60.3656,-517.037,12
-542.717,-60.587,-513.585,12
-538.702,-60.7154,-510.275,12
-534.293,-60.7657,-506.64,12
-530.514,-60.7882,-502.692,12
-527.135,-60.7971,-498.454,12
-523.735,-60.7926,-494.189,12
-520.313,-60.7744,-489.898,12
-516.871,-60.7403,-485.579,12
-513.385,-60.6843,-481.206,12
-510.293,-60.6032,-476.808,12
-507.355,-60.4838,-472.301,12
-504.34,-60.3278,-467.678,12
-501.717,-60.1392,-463.105,12
-499.536,-59.9263,-458.361,12
-497.349,-59.6731,-453.6,12
-495.119,-59.3941,-448.748,12
-492.884,-59.0788,-443.885,12
-490.6,-58.7496,-438.913,12
-488.594,-58.3697,-433.853,12
-486.435,-57.939,-428.406,12
-484.337,-57.4894,-423.111,12
-482.906,-56.9909,-417.619,12
-481.737,-56.5,-412.35,12
-480.525,-55.9418,-406.887,12
-479.611,-55.3872,-401.385,12
-478.705,-54.8015,-395.939,12
-477.808,-54.1929,-390.541,12
-476.894,-53.5279,-385.047,12
-476.014,-52.8911,-379.751,12
-475.453,-52.1972,-374.241,12
-475.387,-51.5318,-368.875,12
-475.319,-50.8682,-363.409,12
-475.254,-50.2203,-358.071,12
-475.192,-49.6374,-352.985,12
-475.123,-49.0107,-347.429,12
-475.056,-48.4357,-341.982,12
-474.988,-47.8614,-336.425,12
-475.223,-47.3205,-330.957,12
-475.464,-46.769,-325.32,12
-475.713,-46.2049,-319.526,12
-475.952,-45.6643,-313.956,12
-476.187,-45.1248,-308.467,12
-476.416,-44.6233,-303.143,12
-476.652,-44.0789,-297.643,12
-476.889,-43.5454,-292.117,12
-477.138,-42.9602,-286.311,12
-477.391,-42.3405,-280.414,12
-477.635,-41.7507,-274.715,12
-477.55,-41.1342,-269.037,12
-477.479,-40.6171,-264.287,12
-477.397,-40.0299,-258.768,12
-477.316,-39.441,-253.333,12
-476.997,-38.8092,-247.586,12
-475.858,-38.223,-242.251,12
-474.479,-37.6495,-236.82,12
-473.158,-37.121,-231.615,12
-471.305,-36.5849,-226.197,12
-469.547,-36.0643,-221.058,12
-467.777,-35.532,-215.881,12
-466.065,-34.9806,-210.875,12
-464.347,-34.3883,-205.853,12
-462.134,-33.7904,-201.139,12
-459.686,-33.1479,-196.384,12
-457.248,-32.5033,-191.65,12
-454.793,-31.8708,-186.881,12
-452.265,-31.2476,-181.971,12
-449.752,-30.6229,-177.089,12
-447.135,-30.0158,-172.006,12
-443.908,-29.4138,-167.252,12
-440.599,-28.8567,-162.774,12
-437.419,-28.3037,-158.472,12
-434.616,-27.8258,-154.68,12
-431.418,-27.2935,-150.354,12
-428.165,-26.7345,-145.952,12
-425.349,-26.2586,-142.142,12
-422.106,-25.707,-137.754,12
-419.197,-25.2073,-133.819,12
-415.964,-24.634,-129.445,12
-413.101,-24.1494,-125.571,12
-410.047,-23.6741,-121.817,12
-406.538,-23.2343,-118.528,12
-402.127,-22.7631,-115.462,12
-397.379,-22.3418,-113.119,12
-392.637,-21.8956,-110.993,12
-387.725,-21.4376,-108.791,12
-382.7,-21.0098,-106.765,12
-377.45,-20.6138,-105.313,12
-372.189,-20.2337,-103.859,12
-367.015,-19.8714,-102.429,12
-361.692,-19.5019,-100.957,12
-356.332,-19.1322,-99.4749,12
-350.784,-18.7699,-98.6263,12
-345.347,-18.3989,-98.426,12
-339.917,-18.0386,-98.226,12
-334.639,-17.687,-98.0314,12
-329.365,-17.3161,-97.8371,12
-324.027,-16.9545,-97.6405,12
-318.64,-16.5762,-97.4419,12
-315.658,-16.3628,-97.0795,12
-310.285,-15.9769,-95.7811,12
-305.124,-15.6086,-94.3201,12
-300.631,-15.3028,-93.0486,12
-295.335,-14.9357,-91.5497,12
-290.377,-14.6045,-90.1463,12
-285.934,-14.2761,-88.8889,12
-280.793,-13.8999,-87.4337,12
-275.493,-13.4625,-85.9336,12
-270.885,-13.0603,-84.6295,12
-265.708,-12.5803,-82.7914,12
-261.306,-12.1587,-81.0532,12
-256.998,-11.7589,-79.3518,12
-252.413,-11.3259,-77.5413,12
-247.237,-10.8325,-75.4973,12
-242.021,-10.3398,-73.4375,12
-237.087,-9.85923,-71.4893,12
-231.953,-9.35936,-69.4617,12
-227.04,-8.89893,-67.5212,12
-221.871,-8.39125,-65.48,12
-216.684,-7.89134,-63.4317,12
-211.703,-7.40923,-61.4644,12
-206.663,-6.92933,-59.4741,12
-201.688,-6.46058,-57.5096,12
-196.723,-5.9891,-55.5487,12
-191.738,-5.52363,-53.5801,12
-186.667,-5.0664,-51.5776,12
-181.922,-4.63176,-49.7037,12
-177.173,-4.22887,-47.8286,12
-172.504,-3.81433,-45.7787,12
-168.488,-3.43756,-43.256,12
-164.849,-3.08119,-40.1331,12
-161.826,-2.73726,-36.6433,12
-159.515,-2.40943,-33.0654,12
-157.752,-2.10952,-29.2764,12
-156.538,-1.83309,-25.306,12
-155.895,-1.58984,-21.3261,12
-154.953,-1.32779,-17.2998,12
-153.423,-1.16972,-13.3369,12
-151.241,-0.984931,-9.44731,12
-148.482,-0.422398,-5.76799,12
-145.525,-0.271577,-2.5519,12
-142.121,-0.162859,0.236383,12
-138.856,-0.0840815,2.27986,12
-136.008,-0.0286438,3.59425,12
-131.918,0.0454355,5.00268,12
-127.856,0.109971,5.75766,12
-130.919,0.06276,5.05468,12
-134.035,0.00708126,4.07814,12
-137.002,-0.0474658,3.34291,12
-133.723,0.0140335,3.81928,12
-130.676,0.0661367,3.79788,12
-127.228,0.122603,3.39512,12
-123.9,0.174751,2.98837,12
-119.952,0.229366,2.50584,12
-116.573,0.265539,2.09288,12
-112.938,0.298129,1.64856,12
-108.814,0.319284,1.14454,12
-104.55,0.327532,0.623386,12
-101.498,0.325121,0.342689,12
-98.2061,0.317586,0.136193,12
-94.8513,0.305296,-0.0742715,12
-91.5364,0.289774,-0.282223,12
-87.9987,0.272126,-0.504156,12
-84.4512,0.252261,-0.726701,12
-80.7612,0.231119,-0.958191,12
-76.8569,0.20928,-1.20312,12
-72.9881,0.185484,-1.44583,12
-69.3638,0.158564,-1.67319,12
-65.5201,0.127496,-1.91432,12
-61.1392,0.0839506,-2.18915,12
-57.2405,0.0392144,-2.43373,12
-53.3756,-0.0132306,-2.67619,12
-48.695,-0.0914655,-2.96981,12
-44.6751,-0.162659,-3.22199,12
-40.4025,-0.241061,-3.49003,12
-35.4394,-0.33584,-3.80138,12
-31.7277,-0.406857,-4.03423,12
-27.2283,-0.485457,-4.31649,12
-22.473,-0.563616,-4.6148,12
-17.9361,-0.627559,-4.70468,12
-12.6822,-0.684774,-4.64609,12
-7.31336,-0.728814,-4.58621,12
-2.61737,-0.754709,-4.53384,12
3.00754,-0.773674,-4.47111,12
7.6939,-0.780788,-4.41885,12
13.1917,-0.773834,-4.35754,12
17.8873,-0.757046,-4.30518,12
22.5957,-0.730322,-4.25267,12
27.2525,-0.690232,-4.20074,12
32.5438,-0.631855,-4.14173,12
37.6192,-0.55895,-4.08513,12
42.7568,-0.464075,-4.02783,12
47.5937,-0.358941,-3.97389,12
52.1222,-0.209246,-4.40358,12
56.4819,0.00291299,-4.9737,12
60.7528,0.228387,-5.5322,12
64.9265,0.444454,-5.94047,12
68.8193,0.633072,-5.93112,12
72.8458,0.879462,-5.92146,12
76.5303,1.11906,-5.91261,12
80.0449,1.34024,-5.90418,12
83.4395,1.52867,-5.5859,12
86.5682,1.68303,-4.91635,12
89.5988,1.81985,-3.88451,12
92.3195,1.95853,-2.59688,12
94.8781,2.08609,-1.00712,12
98.1204,2.22447,1.68687,12
100.637,2.31669,4.54278,12
102.484,2.32979,7.35309,12
103.801,2.26313,10.0592,12
104.973,2.12625,13.6994,12
105.503,2.03502,16.833,12
105.602,1.91564,20.3754,12
105.147,1.76825,23.9937,12
104.271,1.58177,27.1452,12
103.018,1.31876,30.0335,12
101.309,1.03207,32.9222,12
99.2279,0.480605,35.8179,12
97.2244,-0.017903,38.1173,12
94.1878,-0.730888,40.7505,12
91.0189,-1.43474,42.7286,12
87.5624,-2.12691,44.6655,12
84.1844,-2.80612,46.5585,12
80.5665,-3.48497,48.4722,12
76.8041,-4.03547,50.0884,12
73.6041,-4.72709,51.4338,12
70.5009,-5.27383,52.7386,12
67.1452,-5.81868,54.1495,12
63.662,-6.36193,55.614,12
60.05,-6.95006,57.1326,12
56.9284,-7.43934,58.4451,12
53.3194,-7.98175,59.9625,12
50.1439,-8.44775,61.2976,12
46.7454,-8.93203,62.7265,12
42.7329,-9.4907,64.4136,12
39.0746,-9.99554,65.9517,12
35.2029,-10.5345,67.5795,12
30.6376,-11.1326,69.499,12
27.3901,-11.5667,70.8644,12
24.4114,-11.9646,72.1168,12
21.0841,-12.3821,73.5157,12
17.0809,-12.8961,75.1989,12
12.9875,-13.4421,76.92,12
8.74823,-13.9884,78.7024,12
5.57879,-14.3974,80.0349,12
1.2537,-14.945,81.8534,12
-3.95925,-15.6227,84.0451,12
-8.92079,-16.2791,86.1313,12
-13.1629,-16.8302,87.9148,12
-18.3911,-17.5095,89.4384,12
-22.7823,-18.0715,90.5383,12
-28.038,-18.7376,91.8547,12
-32.5903,-19.3386,92.9949,12
-37.0552,-19.9196,94.1132,12
-41.5127,-20.4973,95.2296,12
-45.9624,-21.0818,96.3441,12
-50.6783,-21.714,97.5253,12
-55.9973,-22.4161,98.8575,12
-60.711,-23.0109,100.038,12
-65.9664,-23.6743,101.355,12
-71.2948,-24.3514,102.689,12
-76.6066,-25.0326,104.02,12
-81.7722,-25.6964,105.313,12
-87.0854,-26.3701,106.644,12
-92.4168,-27.0845,107.979,12
-97.923,-27.8035,109.359,12
-103.471,-28.5443,110.748,12
-108.878,-29.2514,112.102,12
-114.112,-29.9139,113.413,12
-118.663,-30.4814,114.333,12
-123.374,-31.0397,115.132,12
-126.861,-31.415,115.724,12
-130.676,-31.805,116.371,12
-136.046,-32.2963,117.282,12
-140.824,-32.6768,118.093,12
-144.363,-32.8891,118.693,12
-149.177,-33.1348,119.51,12
-153.984,-33.3129,120.325,12
-158.737,-33.4408,121.132,12
-163.353,-33.532,121.915,12
-167.397,-33.5777,122.719,12
-171.886,-33.5861,124.119,12
-176.455,-33.5408,125.545,12
-180.308,-33.4858,126.746,12
-184.971,-33.3664,128.201,12
-189.697,-33.185,129.675,12
-193.666,-32.9484,130.789,12
-198.486,-32.5433,131.605,12
-203.214,-31.9678,132.405,12
-207.312,-31.348,133.099,12
-212.317,-30.4637,133.946,12
-217.35,-29.4369,134.798,12
-221.311,-28.4383,135.256,12
-225.641,-27.319,135.679,12
-229.818,-26.2247,135.971,12
-233.359,-25.2484,136.149,12
-237.57,-24.0187,136.251,12
-241.726,-22.8024,135.979,12
-245.459,-21.5974,135.734,12
-249.839,-20.2221,135.447,12
-253.637,-19.0742,135.199,12
-258.191,-17.711,134.9,12
-262.239,-16.5429,134.635,12
-266.637,-15.2868,134.053,12
-270.936,-14.1246,133.483,12
-275.196,-12.9695,132.919,12
-280.395,-11.7912,132.231,12
-285.829,-10.8797,131.511,12
-290.692,-10.2766,130.867,12
-295.956,-9.9381,130.17,12
-301.393,-9.72654,129.728,12
-306.671,-9.60036,129.862,12
-312.274,-9.48808,130.004,12
-318.146,-9.3897,130.153,12
-323.701,-9.30809,130.036,12
-329.027,-9.23908,129.358,12
-334.607,-9.17627,128.647,12
-340.353,-9.12147,127.916,12
-346.238,-9.07322,127.166,12
-352.105,-9.04133,126.419,12
-358.21,-9.02907,125.642,12
-364.572,-9.0414,124.832,12
-370.711,-9.07035,124.05,12
-376.737,-9.10909,123.282,12
-383.044,-9.15408,123.325,12
-389.206,-9.20275,123.634,12
-395.284,-9.25507,123.939,12
-401.294,-9.3205,123.925,12
-407.401,-9.4055,123.198,12
-413.551,-9.48595,122.466,12
-419.389,-9.54359,121.771,12
-425.189,-9.54823,121.502,12
-431.107,-9.49055,121.228,12
-436.81,-9.39671,120.671,12
-442.93,-9.29855,119.357,12
-449.044,-9.20068,118.044,12
-455.034,-9.11454,116.758,12
-460.939,-9.05054,115.49,12
-466.602,-8.99043,114.274,12
-472.319,-8.93288,113.047,12
-478.013,-8.86946,111.824,12
-483.753,-8.80464,110.591,12
-489.381,-8.73686,109.383,12
-495.334,-8.67142,108.105,12
-501.386,-8.60724,106.805,12
-507.385,-8.55442,105.517,12
-512.556,-8.51789,104.407,12
-515.971,-8.49642,103.673,12
-521.112,-8.47613,102.569,12
-524.437,-8.4675,101.855,12
-529.523,-8.45938,100.764,12
-532.876,-8.4567,100.044,12
-537.845,-8.45603,98.9768,12
-540.926,-8.45693,98.3151,12
-545.899,-8.46004,97.2473,12
-549.075,-8.46258,96.5654,12
-554.193,-8.46688,95.4666,12
-560.056,-8.47051,94.2076,12
-565.374,-8.47227,93.0657,12
-570.456,-8.47285,91.9745,12
-575.706,-8.47289,90.8473,12
-581.034,-8.47289,89.7034,12
-586.913,-8.47289,88.441,12
-592.646,-8.47289,87.2099,12
-598.37,-8.47289,85.9808,12
-604.179,-8.47289,84.7334,12
-610.309,-8.47289,83.4173,12
-616.439,-8.47289,82.101,12
-622.402,-8.47289,80.8207,12
-628.61,-8.47289,79.4875,12
-634.609,-8.47289,78.1994,12
-640.324,-8.47289,76.9722,12
-646.074,-8.47289,75.7375,12
-651.964,-8.47289,74.4729,12
-657.747,-8.47289,73.231,12
-663.61,-8.47289,71.9722,12
-669.55,-8.47289,70.6967,12
-675.31,-8.47289,69.46,12
-681.301,-8.47289,68.1736,12
-687.166,-8.47299,66.9141,12
-692.665,-8.47415,65.7332,12
-698.341,-8.47796,64.5143,12
-704.126,-8.48341,63.2722,12
-710.003,-8.48683,62.0104,12
-715.854,-8.48464,60.7541,12
-721.728,-8.47268,59.4926,12
-727.632,-8.44615,58.2248,12
-733.304,-8.40603,57.0071,12
-739.093,-8.35529,55.764,12
-744.896,-8.29835,54.1859,12
-750.492,-8.2417,51.9404,12
-755.248,-8.19647,50.0319,12
-758.388,-8.17116,48.7718,12
-763.128,-8.14377,46.8697,12
-766.323,-8.13265,45.5878,12
-771.228,-8.12558,43.6199,12
-774.555,-8.12521,42.2847,12
-779.642,-8.12788,40.2437,12
-782.73,-8.12732,39.0046,12
-787.38,-8.11218,36.5084,12
-790.123,-8.08577,34.5331,12
-793.933,-7.98519,31.1124,12
-797.286,-7.80619,27.073,12
-800.102,-7.62323,22.3878,12
-802.63,-7.5678,17.7921,12
-805.211,-7.57871,13.1007,12
-808.218,-7.57963,7.63619,12
-810.921,-7.57963,3.12938,12
-814.886,-7.58025,-1.51819,12
-819.814,-7.55777,-5.56458,12
-825.21,-7.41208,-8.60289,12
-830.854,-7.29393,-11.4702,12
-836.094,-7.15772,-14.1319,12
-841.231,-7.02485,-16.7419,12
-846.536,-6.94103,-19.4368,12
-852.163,-6.91629,-22.2954,12
-856.791,-6.9207,-24.6465,12
-859.585,-6.92688,-26.4075,12
-863.773,-6.92996,-29.4899,12
